pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Sherbrooke Castors,2,0,4,QMJHL,10,1977-78,18,2
2,Sherbrooke Castors,17,0,28,QMJHL,12,1978-79,19,11
4,Sherbrooke Castors,18,0,32,QMJHL,15,1979-80,20,14
4,New Brunswick Hawks,0,0,4,AHL,7,1979-80,20,4
2,New Brunswick Hawks,0,0,0,AHL,5,1980-81,21,0
12,Sherbrooke Canadiens,9,0,10,AHL,10,1984-85,25,1
15,Sherbrooke Canadiens,10,0,18,AHL,15,1986-87,27,8
0,HC Davos,7,0,13,Swiss,7,1988-89,29,6
0,Vastra Frolunda HC Goteborg,1,0,3,Sweden,3,1992-93,33,2
0,Vastra Frolunda HC Goteborg,1,0,2,Sweden,4,1993-94,34,1
0,Valerengen IF Oslo,1,0,2,Norway,2,1994-95,35,1
0,Valerengen IF Oslo,2,0,4,Norway,4,1995-96,36,2
0,Valerengen IF Oslo,5,0,10,Norway,9,1996-97,37,5
