year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1979-80,17,1,26,1,0,OMJHL,3,Kingston Canadians,2
1980-81,18,0,27,3,0,OMJHL,14,Kingston Canadians,3
1981-82,19,0,8,1,0,OHL,4,Kingston Canadians,1
1981-82,19,0,0,0,0,AHL,1,Maine Mariners,0
1982-83,20,0,21,0,0,AHL,12,Maine Mariners,0
1983-84,21,0,34,1,0,AHL,17,Maine Mariners,1
1985-86,23,0,88,3,0,AHL,13,Hershey Bears,3
1986-87,24,0,10,0,0,AHL,5,Hershey Bears,0
1988-89,26,0,29,2,0,AHL,9,Hershey Bears,2
1990-91,28,0,9,1,0,AHL,7,Hershey Bears,1
1991-92,29,0,6,1,0,AHL,6,Hershey Bears,1
