assists,team,goals,year,games_played,points,pim,age,plus_minus,league
17,Ottawa 67\'s,9,1974-75,54,26,47,17,0,OMJHL
11,Ottawa 67\'s,3,1975-76,28,14,6,18,0,OMJHL
29,Ottawa 67\'s,18,1976-77,36,47,31,19,0,OMJHL
33,Saginaw Gears,48,1977-78,78,81,51,20,0,IHL
0,Springfield Indians,0,1978-79,4,0,0,21,0,AHL
35,2 Teams,22,1978-79,69,57,63,21,0,IHL
17,Milwaukee Admirals,11,1978-79,31,28,33,21,0,IHL
18,Saginaw Gears,11,1978-79,38,29,30,21,0,IHL
0,Binghamton Dusters,0,1979-80,2,0,0,22,0,AHL
55,Saginaw Gears,37,1979-80,72,92,62,22,0,IHL
7,Houston Apollos,7,1980-81,25,14,18,23,0,CHL
26,Saginaw Gears,21,1980-81,40,47,27,23,0,IHL
28,New Haven Nighthawks,28,1981-82,73,56,29,24,0,AHL
18,New Haven Nighthawks,17,1982-83,35,35,26,25,0,AHL
35,New Haven Nighthawks,26,1983-84,76,61,25,26,0,AHL
44,Flint Generals,23,1984-85,80,67,70,27,0,IHL
20,Saginaw Generals,17,1985-86,65,37,88,28,0,IHL
