assists,team,goals,year,games_played,points,pim,age,plus_minus,league
13,Victoriaville Tigers,9,1948-49,46,22,36,16,0,QJHL
1,Atlantic City Sea Gulls,0,1949-50,7,1,2,17,0,EAHL
30,Quebec Citadelles,27,1950-51,46,57,43,18,0,QJHL
51,Quebec Citadelles,31,1951-52,46,82,49,19,0,QJHL
21,Valleyfield Braves,9,1952-53,53,30,26,20,0,QMHL
28,Valleyfield Braves,24,1953-54,69,52,64,21,0,QHL
32,Valleyfield Braves,16,1954-55,60,48,33,22,0,QHL
13,Springfield Indians,3,1955-56,30,16,30,23,0,AHL
6,Trois-Rivieres Lions,4,1955-56,16,10,8,23,0,QHL
35,Victoria Cougars,17,1956-57,64,52,26,24,0,WHL
37,Victoria Cougars,23,1957-58,67,60,18,25,0,WHL
52,Victoria Cougars,21,1958-59,65,73,32,26,0,WHL
33,Victoria Cougars,27,1959-60,70,60,24,27,0,WHL
47,Portland Buckaroos,18,1960-61,68,65,24,28,0,WHL
41,Sudbury Wolves,14,1961-62,63,55,32,29,0,EPHL
40,Los Angeles Blades,11,1962-63,69,51,16,30,0,WHL
36,Los Angeles Blades,17,1963-64,68,53,24,31,0,WHL
18,Los Angeles Blades,7,1964-65,47,25,15,32,0,WHL
30,Drummondville Eagles,14,1965-66,41,44,26,33,0,Que-Sr.
28,Drummondville Eagles,13,1966-67,40,41,26,34,0,Que-Sr.
31,Drummondville Eagles,15,1967-68,48,46,21,35,0,Que-Sr.
56,Jacksonville Rockets,16,1969-70,70,72,6,37,0,EHL
