pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,Jokerit Helsinki U18,29,0,47,Fin-U18,31,2000-01,16,18
0,Jokerit Helsinki Jr.,1,0,1,Fin-Jr.,1,2000-01,16,0
0,Jokerit Helsinki U18,1,0,1,Fin-U18,1,2001-02,17,0
14,Jokerit Helsinki Jr.,15,0,23,Fin-Jr.,40,2001-02,17,8
2,Finland,6,5,10,WJ18-A,8,2001-02,17,4
14,Jokerit Helsinki Jr.,37,0,53,Fin-Jr.,35,2002-03,18,16
2,Finland,1,0,1,WJC-A,6,2002-03,18,0
2,Suomi U20,0,0,0,Finland-2,1,2003-04,19,0
6,Jokerit Helsinki,13,0,18,Finland,49,2003-04,19,5
2,Finland,5,0,9,WJC-A,7,2003-04,19,4
6,Jokerit Helsinki,13,-2,18,SM-liiga,49,2003-04,19,5
20,Jokerit Helsinki,20,0,30,Finland,55,2004-05,20,10
20,Jokerit Helsinki,20,8,30,SM-liiga,55,2004-05,20,10
30,Grand Rapids Griffins,51,23,71,AHL,74,2005-06,21,20
2,Grand Rapids Griffins,2,2,4,AHL,3,2006-07,22,2
0,Finland,0,1,3,Olympics,6,2009-10,25,3
6,Finland,6,1,10,WC-A,10,2011-12,27,4
6,Jokerit Helsinki,9,0,15,Finland,16,2012-13,28,6
6,Jokerit Helsinki,9,7,15,SM-liiga,16,2012-13,28,6
2,Finland (all),0,-2,0,Internationa,3,2016-17,32,0
0,Finland,0,-3,1,WCup,3,2016-17,32,1
