assists,team,goals,year,games_played,points,pim,age,plus_minus,league
7,University of Ottawa,10,1921-22,12,17,12,19,0,OCHL
4,Ottawa Montagnards,8,1922-23,9,12,2,20,0,OCHL
2,Ottawa Montagnards,4,1923-24,12,6,0,21,0,OCHL
3,Ottawa Montagnards,13,1924-25,16,16,0,22,0,OCHL
4,Fort William Forts,13,1925-26,20,17,18,23,0,TBSHL
4,Windsor Hornets,16,1926-27,32,20,16,24,0,Can-Pro
7,Windsor Hornets,21,1927-28,42,28,8,25,0,Can-Pro
8,2 Teams,18,1928-29,42,26,12,26,0,Can-Pro
0,Windsor Hornets,0,1928-29,2,0,0,26,0,Can-Pro
8,Buffalo Bisons,18,1928-29,40,26,12,26,0,Can-Pro
6,Buffalo Bisons,8,1929-30,40,14,16,27,0,IHL
7,3 Teams,8,1930-31,47,15,12,28,0,IHL
4,Buffalo Bisons,5,1930-31,20,9,6,28,0,IHL
2,Syracuse Stars,1,1930-31,10,3,0,28,0,IHL
1,London Tecumsehs,2,1930-31,17,3,6,28,0,IHL
11,London Tecumsehs,3,1931-32,45,14,12,29,0,IHL
17,St. Louis Flyers,15,1932-33,45,32,2,30,0,AHA
5,St. Louis Flyers,5,1933-34,42,10,14,31,0,AHA
