assists,team,goals,year,games_played,points,pim,age,plus_minus,league
18,Kelowna Wings,9,1984-85,67,27,114,17,0,WHL
28,Spokane Chiefs,19,1985-86,64,47,129,18,0,WHL
37,Spokane Chiefs,23,1986-87,64,60,177,19,0,WHL
0,Hershey Bears,0,1987-88,1,0,0,20,0,AHL
40,2 Teams,31,1987-88,50,71,114,20,0,WHL
23,Spokane Chiefs,17,1987-88,24,40,63,20,0,WHL
17,Kamloops Blazers,14,1987-88,26,31,51,20,0,WHL
0,Hershey Bears,0,1988-89,10,0,38,21,0,AHL
13,Indianapolis Ice,11,1988-89,43,24,138,21,0,IHL
5,Hershey Bears,0,1989-90,12,5,25,22,0,AHL
3,Hershey Bears,5,1990-91,19,8,35,23,0,AHL
1,Indianapolis Ice,1,1992-93,6,2,28,25,0,IHL
7,Indianapolis Ice,6,1993-94,29,13,63,26,0,IHL
19,Indianapolis Ice,7,1994-95,51,26,201,27,0,IHL
9,Hershey Bears,4,1995-96,34,13,75,28,0,AHL
5,Cincinnati Cyclones,4,1996-97,60,9,158,29,0,IHL
0,Utah Grizzlies,0,1997-98,5,0,7,30,0,IHL
