year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1956-57,16,9,8,7,0,OHA-Jr.,52,Guelph Biltmores,16
1957-58,17,2,2,1,0,OHA-Jr.,6,Guelph Biltmores,3
1958-59,18,12,10,11,0,OHA-Jr.,52,St. Catharines Teepees,23
1959-60,19,15,4,20,0,OHA-Jr.,48,St. Catharines Teepees,35
1960-61,20,36,22,30,0,OHA-Jr.,48,St. Catharines Teepees,66
1961-62,21,33,32,26,0,EPHL,70,Sault Ste. Marie Greyhounds,59
1962-63,22,36,8,37,0,AHL,72,Buffalo Bisons,73
1963-64,23,22,22,27,0,AHL,46,Buffalo Bisons,49
1965-66,25,2,0,2,0,AHL,5,Baltimore Clippers,4
1966-67,26,39,89,33,0,AHL,63,Baltimore Clippers,72
1967-68,27,21,0,25,0,AHL,36,Springfield Kings,46
1968-69,28,14,6,20,0,AHL,42,Springfield Kings,34
1969-70,29,45,26,41,0,AHL,70,Springfield Kings,86
1971-72,31,7,0,1,0,WHL,9,Seattle Totems,8
1971-72,31,10,4,17,0,AHL,27,Nova Scotia Voyageurs,27
