average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
12:27,0,16,2,2,0,NHL,26,4,0,36,4,119,0,10,0,0,0,0,0,2005-06,DET,12,0,4,0,10.1,996,80,[]
15:35,0,30,2,1,0,NHL,27,16,0,37,20,151,0,9,0,0,3,1,0,2006-07,DET,10,0,20,0,6.6,1076,69,"[{'link': '/awards/voting-2007.html#selke', 'name': 'Selke-38'}]"
17:44,306,38,8,0,24,NHL,28,8,189,51,12,199,48.5,13,201,14,1,2,39,2007-08,DET,27,89,11,28,13.6,1276,72,"[{'link': '/awards/voting-2008.html#selke', 'name': 'Selke-42'}]"
18:06,367,59,8,1,22,NHL,29,17,132,44,21,246,55.7,22,105,11,0,8,24,2008-09,DET,34,90,25,23,13.8,1285,71,"[{'link': '/awards/voting-2009.html#selke', 'name': 'Selke-24'}]"
18:42,149,21,1,0,12,NHL,30,6,15,22,1,91,55.6,4,12,6,0,5,13,2009-10,DET,10,46,11,13,11.0,505,27,[]
17:26,410,55,5,0,29,NHL,31,20,74,58,5,248,50.3,18,73,10,0,7,36,2010-11,DET,28,143,27,35,11.3,1325,76,[]
17:42,379,56,10,0,30,NHL,32,25,79,40,23,211,44.1,18,100,11,0,2,30,2011-12,DET,29,60,27,35,13.7,1363,77,[]
18:05,201,31,1,0,17,NHL,33,11,30,41,13,116,48.4,8,32,6,0,6,16,2012-13,DET,14,43,17,21,12.1,742,41,[]
17:39,251,41,4,0,23,NHL,34,15,119,40,6,149,52.9,9,106,7,0,10,18,2013-14,DET,16,66,25,28,10.7,954,54,[]
16:04,126,22,3,0,13,NHL,35,8,5,30,-12,74,33.3,3,10,4,0,7,4,2014-15,DET,7,45,15,17,9.5,530,33,[]
12:57,6,1,0,0,0,NHL,36,0,0,2,0,3,0.0,0,1,0,0,1,0,2015-16,DET,0,3,1,0,0.0,26,2,[]
