pim,team,assists,plus_minus,points,league,games_played,year,age,goals
64,Linkopings HC,6,0,8,Sweden,36,2001-02,22,2
64,Linkopings HC,6,-13,8,SEL,36,2001-02,22,2
14,Linkopings HC,4,0,6,Sweden,37,2002-03,23,2
14,Linkopings HC,4,-3,6,SEL,37,2002-03,23,2
26,Linkopings HC,18,0,30,Sweden,49,2003-04,24,12
26,Linkopings HC,18,24,30,SEL,49,2003-04,24,12
45,Linkopings HC,7,0,14,Sweden,43,2004-05,25,7
0,Sweden,0,-3,1,WC-A,5,2004-05,25,1
45,Linkopings HC,7,8,14,SEL,43,2004-05,25,7
12,Sweden,3,5,3,WC-A,8,2005-06,26,0
2,Sweden,1,-1,2,Olympics,4,2009-10,30,1
8,Sweden,5,3,9,WC-A,7,2011-12,32,4
