year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2011-12,16,0,0,2,0,Czech U18,2,KLH Chomutov U18,2
2012-13,17,1,0,0,-1,Czech2,4,SK Kadan,1
2012-13,17,0,2,0,-1,Czech U20,3,KLH Chomutov U20,0
2013-14,18,2,0,2,4,Czech Q,10,Pir\xc3\xa1ti Chomutov,4
2013-14,18,0,0,2,2,Czech U20,1,KLH Chomutov U20,2
2013-14,18,1,0,2,1,Czech,7,Pir\xc3\xa1ti Chomutov,3
2014-15,19,3,2,3,4,Czech Q,12,Pir\xc3\xa1ti Chomutov,6
2014-15,19,6,4,5,7,Czech2,11,Pir\xc3\xa1ti Chomutov,11
2015-16,20,1,0,3,-4,AHL,9,San Diego Gulls,4
2016-17,21,0,0,0,-2,AHL,2,San Diego Gulls,0
