age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
24,,0,0,1,0,WHA,5,0,1972-73,0,0,0,,0,7,,OTN,1
25,,0,0,3,0,WHA,12,0,1973-74,0,0,0,,0,11,,TRT,3
