year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1951-52,16,10,2,4,0,YCHL,6,Fredericton Merchants,14
1951-52,16,2,0,0,0,NBJHL,3,Fredericton Jr. Capitals,2
1952-53,17,15,6,3,0,NBJHL,12,Fredericton Jr. Capitals,18
1952-53,17,2,0,0,0,NBSHL,2,Fredericton Capitals,2
1953-54,18,7,15,11,0,NBSHL,23,Fredericton Capitals,18
1954-55,19,27,41,17,0,QJHL,43,Quebec Frontenacs,44
1955-56,20,30,38,28,0,OHA-Jr.,41,Kitchener Canucks,58
1956-57,21,22,80,12,0,QHL,68,Quebec Aces,34
1957-58,22,0,0,0,0,AHL,6,Springfield Indians,0
1957-58,22,13,43,19,0,QHL,57,Quebec Aces,32
1958-59,23,9,74,21,0,QHL,56,Quebec Aces,30
1959-60,24,21,41,25,0,EPHL,50,Kingston Frontenacs,46
1960-61,25,10,21,9,0,EPHL,16,Hull-Ottawa Canadiens,19
1961-62,26,1,18,2,0,EPHL,12,Hull-Ottawa Canadiens,3
1961-62,26,28,57,26,0,WHL,54,Los Angeles Blades,54
1962-63,27,25,41,26,0,WHL,64,Los Angeles Blades,51
1963-64,28,17,45,18,0,WHL,60,Los Angeles Blades,35
1964-65,29,38,75,21,0,WHL,70,Los Angeles Blades,59
1965-66,30,33,30,33,0,WHL,62,Los Angeles Blades,66
1966-67,31,34,58,26,0,WHL,68,Los Angeles Blades,60
1967-68,32,21,54,33,0,WHL,66,San Diego Gulls,54
1968-69,33,38,63,41,0,WHL,70,San Diego Gulls,79
1969-70,34,24,50,22,0,WHL,66,San Diego Gulls,46
1970-71,35,18,47,15,0,WHL,66,San Diego Gulls,33
1971-72,36,16,42,17,0,WHL,48,San Diego Gulls,33
1972-73,37,21,41,24,0,AHL,50,New Haven Nighthawks,45
1972-73,37,6,18,5,0,WHL,18,San Diego Gulls,11
1973-74,38,30,89,28,0,WHL,73,San Diego Gulls,58
1978-79,43,21,37,25,0,PCL,53,San Diego Mariners,46
