pim,team,assists,plus_minus,points,league,games_played,year,age,goals
54,Montreal LaFontaine,11,0,18,MCHL,22,1935-36,20,7
78,New Haven Eagles,4,0,10,IAHL,34,1936-37,21,6
54,New Haven Eagles,6,0,12,IAHL,36,1938-39,23,6
37,Montreal Army,5,0,8,QSHL,22,1942-43,27,3
95,Hull Volants,13,0,17,QSHL,40,1945-46,30,4
112,Sherbrooke Saints,19,0,28,QPHL,42,1946-47,31,9
101,Sherbrooke Saints,31,0,43,QPHL,61,1947-48,32,12
90,Sherbrooke Red Raiders,16,0,22,QSHL,63,1948-49,33,6
51,Sherbrooke Saints,19,0,23,QSHL,57,1949-50,34,4
54,Sherbrooke Saints,15,0,16,QMHL,59,1950-51,35,1
