giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,16,0,19,0,0,23,2,0,0,,SJS,0,0,[],8.7,2,0,-5,2,0,0,1994-95,0,,0,2,0,0
0,NHL,62,0,20,0,0,107,19,0,4,,SJS,0,0,[],5.6,5,13,-15,6,0,0,1995-96,0,,1,6,0,9
0,NHL,78,4,21,0,0,184,41,0,8,,SJS,0,0,[],8.7,12,25,-16,16,0,0,1996-97,0,,4,40,0,17
0,NHL,64,0,22,0,0,165,30,0,1,,TOT,0,0,[],10.3,10,13,-3,17,0,2,1997-98,0,,5,16,0,12
0,NHL,18,0,22,0,0,51,7,0,0,,SJS,0,0,[],9.8,3,2,-2,5,0,0,1997-98,0,,2,2,0,2
0,NHL,46,0,22,0,0,114,23,0,1,,FLA,0,0,[],10.5,7,11,-1,12,0,2,1997-98,0,,3,14,0,10
0,NHL,65,1,23,0,0,209,51,0,10,1238,FLA,0,0,[],7.7,10,35,13,16,0,1,1998-99,0,19:03,5,24,1,24
0,NHL,80,2,24,0,0,223,70,0,15,1556,FLA,0,0,"[{'link': '/awards/voting-2000.html#AS', 'name': 'AS-8'}, {'link': '/awards/voting-2000.html#byng', 'name': 'Byng-23'}]",7.6,11,53,24,17,0,0,1999-00,0,19:27,6,16,0,38
0,NHL,51,2,25,0,0,139,37,0,7,938,FLA,0,0,"[{'link': '/awards/voting-2001.html#byng', 'name': 'Byng-42'}]",10.1,8,23,-4,14,0,0,2000-01,0,18:23,6,10,0,16
0,NHL,50,1,26,0,0,143,27,0,8,995,FLA,0,0,[],6.3,3,18,-16,9,0,0,2001-02,0,19:54,6,20,0,10
0,NHL,74,1,27,0,0,232,56,0,14,1671,FLA,0,0,[],9.5,14,34,-8,22,0,1,2002-03,0,22:35,7,18,1,19
0,NHL,59,1,28,0,0,143,33,0,9,1084,TOT,0,0,[],9.1,9,20,-4,13,0,1,2003-04,0,18:22,3,18,1,10
0,NHL,48,1,28,0,0,117,27,0,8,936,FLA,0,0,[],9.4,7,16,-4,11,0,1,2003-04,0,19:30,3,16,1,7
0,NHL,11,0,28,0,0,26,6,0,1,148,NJD,0,0,[],7.7,2,4,0,2,0,0,2003-04,0,13:26,0,2,0,3
0,NHL,69,1,30,0,0,122,25,0,5,934,NJD,0,0,[],9.8,10,13,0,12,0,0,2005-06,0,13:32,2,16,0,8
0,NHL,81,4,31,0,0,165,51,0,7,1330,NYI,0,0,[],15.2,20,26,12,25,0,0,2006-07,0,16:25,5,28,1,18
47,NHL,81,2,32,239,342,219,54,51,9,1424,WSH,46,45.9,"[{'link': '/awards/voting-2008.html#byng', 'name': 'Byng-26'}, {'link': '/awards/voting-2008.html#selke', 'name': 'Selke-26'}]",7.3,14,38,28,16,203,0,2007-08,32,17:35,2,18,0,29
39,NHL,67,0,33,23,248,153,41,39,13,1050,WSH,40,30.3,"[{'link': '/awards/voting-2009.html#byng', 'name': 'Byng-64'}]",8.5,11,28,-9,13,10,0,2008-09,18,15:40,2,16,0,15
