year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1990-91,15,2,0,0,0,USSR-2,2,Lada Togliatti,2
1991-92,16,0,0,0,0,CIS,3,Lada Togliatti,0
1991-92,16,3,2,3,0,EJC-A,6,Russia,6
1992-93,17,6,4,5,0,CIS,30,Dynamo Moscow,11
1992-93,17,2,2,1,0,WJC-A,7,Russia,3
1992-93,17,3,4,3,0,EJC-A,6,Russia,6
1993-94,18,16,14,9,0,CIS,42,Dynamo Moscow,25
1994-95,19,1,2,1,0,CIS,3,Dynamo Moscow,2
1994-95,19,1,0,1,0,IHL,4,Kansas City Blades,2
1995-96,20,4,12,7,0,IHL,15,Kansas City Blades,11
1995-96,20,0,0,3,0,WC-A,8,Russia,3
1997-98,22,4,0,5,0,WC-A,6,Russia,9
1999-00,24,1,2,3,1,WC-A,6,Russia,4
2004-05,29,1,0,0,0,W-Cup,4,Russia,1
2004-05,29,15,22,22,0,Russia,52,Lada Togliatti,37
2004-05,29,1,0,0,2,WC-A,9,Russia,1
2005-06,30,2,2,3,2,Olympics,8,Russia,5
2009-10,34,10,43,18,0,KHL,48,Salavat Yulayev Ufa,28
2009-10,34,1,0,0,1,Olympics,4,Russia,1
2009-10,34,1,2,2,5,WC-A,9,Russia,3
2010-11,35,17,14,15,0,KHL,48,Salavat Yulayev Ufa,32
2011-12,36,10,8,16,0,KHL,36,Salavat Yulayev Ufa,26
2012-13,37,2,14,5,0,KHL,27,2 Teams,7
2012-13,37,1,14,5,0,KHL,21,Lokomotiv Yaroslavl,6
2012-13,37,1,0,0,0,KHL,6,CSKA Moscow,1
