bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,2,0,1.33,0,0,NBAHA,0,13,0,0,0,0,0,0,8,0,1928-29,Moncton St. Mary\'s,2,0,1,3,6,360
0,0,0,2.36,0,0,NBAHA,0,14,0,0,0,0,0,0,11,0,1929-30,Moncton St. Mary\'s,2,0,1,3,6,280
0,3,0,0.50,0,0,MCJHL,0,15,0,0,0,0,0,0,2,0,1930-31,Moncton CCJA,1,0,0,3,4,240
0,0,0,2.00,0,0,MCIHL,0,15,0,0,0,0,0,0,4,0,1930-31,Moncton CNR Machinists,1,0,0,1,2,120
0,2,0,1.25,0,0,High-NB,0,15,0,0,0,0,0,0,5,0,1930-31,Moncton Aberdeens,0,0,0,4,4,240
0,2,0,2.17,0,0,MCJHL,0,16,0,0,0,0,0,0,13,0,1931-32,Moncton CCJA,0,0,0,6,6,360
0,2,0,1.45,0,0,MCJHL,0,17,0,0,0,0,0,0,8,0,1932-33,Moncton Red Indians,0,0,1,4,5,330
0,1,0,1.75,0,0,QJHL,0,18,0,0,0,0,0,0,14,0,1933-34,Montreal Jr. Canadiens,0,0,0,0,8,480
0,0,0,4.60,0,0,QJHL,0,19,0,0,0,0,0,0,46,0,1934-35,Montreal Jr. Canadiens,0,0,0,0,10,600
0,1,0,3.48,0,0,QSHL,0,20,0,0,0,0,0,0,73,0,1935-36,Montreal Sr. Canadiens,0,0,0,0,21,1260
0,2,0,2.32,0,0,QSHL,0,21,0,0,0,0,0,0,44,0,1936-37,Montreal Royals,0,0,0,0,19,1140
0,1,0,2.89,0,0,MCHL,0,22,0,0,0,0,0,0,52,0,1937-38,Verdun Maple Leafs,0,0,0,0,18,1080
0,0,0,2.00,0,0,QSHL,0,23,0,0,0,0,0,0,4,0,1938-39,Verdun Maple Leafs,0,0,0,0,2,120
0,0,0,4.21,0,0,AHA,0,23,0,0,0,0,0,0,15,0,1938-39,Kansas City Greyhounds,3,0,0,0,3,214
0,0,0,4.33,0,0,IAHL,0,24,0,0,0,0,0,0,26,0,1939-40,New Haven Eagles,5,0,0,1,6,360
0,1,0,2.89,0,0,AHL,0,25,0,0,0,0,0,0,167,0,1940-41,Philadelphia Ramblers,25,0,6,25,56,3470
0,4,0,2.69,0,0,AHL,0,26,0,0,0,0,0,0,150,0,1941-42,Buffalo Bisons,24,0,5,24,54,3350
0,1,0,4.18,0,0,MCHL,0,27,0,0,0,0,0,0,142,0,1942-43,Lachine RCAF,0,0,0,0,34,2040
