year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1973-74,17,7,8,8,0,WCJHL,13,Swift Current Broncos,15
1974-75,18,2,14,5,0,WCJHL,6,Lethbridge Broncos,7
