goals_allowed_precentage,goals_saved_aboved_average,bad_start,year,goals_allowed,minutes,ties,pim,good_starts,saves,shots_againist,assists,team,shutouts,goals,games_started,goals_allowed_average,age,league,saves_percentage,good_start_precentages,games_played,points,wins,loses
0,0,0,1902-03,1,120,1,0,0,0,0,0,Ottawa Silver Seven,1,0,0,0.50,25,CAHL,0,0,2,0,1,0
0,0,0,1902-03,4,120,0,0,0,0,0,0,Ottawa Silver Seven,0,0,0,2.00,25,St-Cup,0,0,2,0,2,0
0,0,0,1903-04,23,480,1,0,0,0,0,0,Ottawa Silver Seven,1,0,0,2.87,26,St-Cup,0,0,8,0,6,1
