pim,team,assists,plus_minus,points,league,games_played,year,age,goals
28,Mississauga Reps,12,0,23,GTHL,44,1998-99,16,10
12,Erie Otters,18,7,22,OHL,52,1999-00,17,4
59,Erie Otters,27,46,39,OHL,62,2000-01,18,12
49,Erie Otters,27,31,40,OHL,60,2001-02,19,13
2,Canada,3,9,3,WJC-A,7,2001-02,19,0
12,Erie Otters,21,-12,35,OHL,35,2002-03,20,14
2,Canada,9,-1,10,WJC-A,6,2002-03,20,1
50,St. John\'s Maple Leafs,25,-15,31,AHL,62,2003-04,21,6
59,St. John\'s Maple Leafs,20,9,24,AHL,49,2004-05,22,4
14,Toronto Marlies,6,-3,11,AHL,14,2005-06,23,5
4,Toronto Marlies,5,5,6,AHL,5,2006-07,24,1
0,Toronto Marlies,0,2,0,AHL,2,2007-08,25,0
0,Canada,0,0,0,WC-A,5,2010-11,28,0
0,Grand Rapids Griffins,0,0,0,AHL,2,2012-13,30,0
