average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,47,4,0,NHL,22,20,78,-19,112,18,6,0,3,1981-82,TOT,24,23,[],21.4,,59
,37,2,0,NHL,22,15,47,-12,89,15,5,0,2,1981-82,QUE,20,17,[],22.5,,49
,10,2,0,NHL,22,5,31,-7,23,3,1,0,1,1981-82,TOR,4,6,[],17.4,,10
,55,4,0,NHL,23,21,90,2,133,20,5,0,9,1982-83,TOR,25,30,[],18.8,,67
,26,2,0,NHL,24,12,55,-24,78,9,1,0,4,1983-84,TOR,10,16,[],12.8,,47
,55,1,0,NHL,25,20,55,-7,182,20,5,0,10,1984-85,TOR,25,30,[],13.7,,65
,75,3,0,NHL,26,28,74,-24,201,25,7,0,15,1985-86,TOR,32,43,[],15.9,,73
,15,0,0,NHL,27,8,28,-15,52,4,3,0,0,1986-87,TOR,7,8,[],13.5,,29
,32,2,0,NHL,28,19,41,8,76,11,1,0,1,1987-88,TOR,12,20,[],15.8,,38
,25,1,0,NHL,29,9,65,-2,73,8,4,0,4,1988-89,TOT,12,13,[],16.4,,37
,15,1,0,NHL,29,6,47,-4,40,5,2,0,2,1988-89,DET,7,8,[],17.5,,23
,10,0,0,NHL,29,3,18,2,33,3,2,0,2,1988-89,EDM,5,5,[],15.2,,14
