year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2001-02,20,0,2,1,0,Finland,4,Karpat Oulu,1
2002-03,21,2,6,3,0,Finland,15,Karpat Oulu,5
2003-04,22,0,0,1,0,Finland,13,Karpat Oulu,1
2004-05,23,3,4,1,0,Finland,11,Karpat Oulu,4
2005-06,24,5,0,6,0,Finland,11,Karpat Oulu,11
2006-07,25,4,2,2,0,Finland,10,Karpat Oulu,6
2007-08,26,6,0,4,0,Sweden,11,Timra IK,10
2008-09,27,2,6,1,0,Sweden,7,Timra IK,3
2011-12,30,1,2,2,0,Sweden,6,Frolunda HC Goteborg,3
2012-13,31,1,8,2,0,Sweden,13,Lulea HF,3
