bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,1,0,2.09,0,0,QJHL,0,19,0,0,0,0,0,0,23,0,1938-39,Verdun Jr. Maple Leafs,0,0,2,9,11,660
0,0,0,3.73,0,0,QSHL,0,20,0,0,0,0,0,0,112,0,1939-40,Verdun Maple Leafs,11,0,8,11,30,1800
0,0,0,3.56,0,0,QSHL,0,21,0,0,0,0,0,0,121,0,1940-41,Montreal Sr. Canadiens,0,0,0,0,34,2040
0,0,0,2.85,0,0,AHL,0,22,0,0,0,0,0,0,39,0,1941-42,Washington Lions,7,0,3,3,13,820
0,1,0,2.73,0,0,USHL,0,27,0,0,0,0,0,0,30,0,1946-47,Fort Worth Rangers,0,0,0,0,11,660
0,0,0,3.32,0,0,AHL,0,28,0,0,0,0,0,0,83,0,1947-48,Buffalo Bisons,8,0,2,15,25,1500
0,2,0,3.78,0,0,USHL,0,29,0,0,0,0,0,0,246,0,1948-49,Dallas Texans,26,0,15,24,65,3900
0,0,0,3.40,0,0,AHL,0,30,0,0,0,0,0,0,51,0,1949-50,Cincinnati Mohawks,7,0,1,7,15,900
0,0,0,3.17,0,0,AHL,0,31,0,0,0,0,0,0,58,0,1950-51,Cincinnati Mohawks,8,0,1,8,18,1099
0,0,0,3.67,0,0,AHL,0,32,0,0,0,0,0,0,60,0,1951-52,Cincinnati Mohawks,10,0,1,5,16,980
0,0,0,2.67,0,0,IHL,0,34,0,0,0,0,0,0,8,0,1953-54,Cincinnati Mohawks,0,0,0,0,3,180
0,0,0,2.50,0,0,IHL,0,35,0,0,0,0,0,0,5,0,1954-55,Cincinnati Mohawks,0,0,0,0,2,120
