shots_againist,good_start_precentages,ties,saves,minutes,games_played,assists,year,goals,wins,goals_allowed_average,league,games_started,goals_allowed,goals_allowed_precentage,goals_saved_aboved_average,loses,good_starts,saves_percentage,age,pim,shutouts,points,bad_start,team
0,0,0,0,840,14,0,1978-79,0,0,1.86,Minor-ON,0,26,0,0,0,0,0,16,0,0,0,0,Oakville Midget Blades
0,0,3,0,3513,60,0,1979-80,0,31,4.22,OMJHL,0,247,0,0,24,0,0,17,0,0,0,0,Toronto Marlboros
0,0,0,0,3215,57,0,1980-81,0,28,4.72,OMJHL,0,253,0,0,26,0,0,18,0,0,0,0,Toronto Marlboros
0,0,0,0,2022,37,0,1981-82,0,16,4.45,OHL,0,150,0,0,17,0,0,19,0,1,0,0,Toronto Marlboros
0,0,3,0,1830,30,0,1982-83,0,19,4.03,OHL,0,123,0,0,8,0,0,20,0,0,0,0,Toronto Marlboros
0,0,1,0,424,8,0,1982-83,0,2,4.95,AHL,0,35,0,0,3,0,0,20,0,0,0,0,St. Catharines Saints
0,0,0,0,1306,25,0,1983-84,0,0,4.59,IHL,0,100,0,0,0,0,0,21,0,2,0,0,Muskegon Mohawks
0,0,1,0,410,9,0,1983-84,0,2,6.00,AHL,0,41,0,0,2,0,0,21,0,0,0,0,St. Catharines Saints
0,0,1,0,596,10,0,1984-85,0,2,5.54,AHL,0,55,0,0,7,0,0,22,0,0,0,0,St. Catharines Saints
0,0,2,0,310,5,0,1984-85,0,2,3.87,IHL,0,20,0,0,1,0,0,22,0,0,0,0,Toledo Goaldiggers
0,0,0,0,139,5,0,1985-86,0,1,6.04,AHL,0,14,0,0,1,0,0,23,0,0,0,0,St. Catharines Saints
0,0,0,0,155,4,0,1986-87,0,0,5.03,AHL,0,13,0,0,2,0,0,24,0,0,0,0,Newmarket Saints
0,0,0,0,853,15,0,1986-87,0,9,3.87,OHA-Sr.,0,55,0,0,5,0,0,24,0,0,0,0,Dundas Real McCoys
