average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,18,0,0,-1,3,0,0,0,0,1985-86,WSH,0,0,[],0.0,,2
,2,0,0,NHL,19,1,24,-4,7,1,0,0,0,1986-87,WSH,1,1,[],14.3,,17
,19,1,0,NHL,20,9,84,17,52,10,0,0,0,1987-88,WSH,10,9,[],19.2,,44
,5,0,0,NHL,21,2,62,0,39,3,0,0,0,1988-89,WSH,3,2,[],7.7,,33
,20,1,0,NHL,22,7,72,2,90,12,1,0,0,1989-90,TOT,13,7,[],14.4,,63
,15,1,0,NHL,22,6,50,-1,76,8,1,0,0,1989-90,WSH,9,6,[],11.8,,50
,5,0,0,NHL,22,1,22,3,14,4,0,0,0,1989-90,HAR,4,1,[],28.6,,13
,2,0,0,NHL,23,1,18,-8,21,1,0,0,0,1990-91,HAR,1,1,[],4.8,,23
,20,0,0,NHL,24,7,36,5,69,9,3,0,1,1991-92,HAR,12,8,[],17.4,,38
,20,1,0,NHL,25,12,14,-20,77,6,2,0,0,1992-93,TOT,8,12,[],10.4,,57
,10,0,0,NHL,25,7,0,-7,32,2,1,0,0,1992-93,SJS,3,7,[],9.4,,20
,10,1,0,NHL,25,5,14,-13,45,4,1,0,0,1992-93,HAR,5,5,[],11.1,,37
,0,0,0,NHL,26,0,0,0,0,0,0,0,0,1993-94,HAR,0,0,[],0,,3
