game_winning_goals,plus_minus,shots,shorthanded_assists,games_played,assists,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,average_ice_time,league,shotsPercentage,power_play_assists,age,pim,awards,points,even_strength_goals,total_ice_time,team
0,0,0,0,8,0,1977-78,0,0,5,3,,WHA,0,0,24,12,[],5,2,,CZC
0,13,70,0,57,12,1980-81,11,0,1,0,,NHL,1.4,1,27,50,[],13,1,,TOR
0,3,48,0,32,8,1982-83,5,1,2,0,,NHL,4.2,3,29,12,[],10,1,,TOR
