giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,7,0,22,0,15,10,2,19,0,84,NJD,0,0,[],10.0,1,1,0,1,0,0,2015-16,3,12:02,0,2,0,1
1,NHL,10,0,23,22,18,9,1,16,0,130,NJD,4,51.1,[],0.0,0,1,-5,0,23,0,2016-17,5,13:02,0,4,0,1
