shotsPercentage,faceoff_loses,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,giveaways,total_shots,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,takeaways,faceoff_percentage,age,game_winning_goals,league,shorthanded_goals,blocks,average_ice_time,hits,games_played,faceoff_wins,points,awards,power_play_goals
10.7,187,2013-14,29,9,467,0,5,90,56,0,5,14,9,MIN,6,8,46.3,22,1,NHL,1,17,10:09,23,46,161,15,[],0
7.6,307,2014-15,32,6,875,1,10,156,92,0,6,-7,7,MIN,7,38,45.9,23,1,NHL,0,42,12:09,31,72,260,14,[],1
14.1,365,2015-16,24,17,967,2,13,163,99,1,12,21,20,MIN,14,34,53.3,24,2,NHL,2,55,12:44,57,76,416,34,[],0
11.2,346,2016-17,28,11,995,0,18,210,134,0,14,5,11,MIN,15,24,53.9,25,4,NHL,0,38,13:49,39,72,404,26,[],1
