assists,team,goals,year,games_played,points,pim,age,plus_minus,league
13,Iowa Wild,14,2013-14,31,27,14,22,2,AHL
1,Finland (all),0,2013-14,6,1,2,22,-2,Internationa
1,Finland,0,2013-14,6,1,2,22,-2,WC
0,Finland (all),1,2016-17,3,1,4,25,0,Internationa
0,Finland,0,2016-17,1,0,0,25,-1,WCup
