year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2006-07,15,27,63,43,0,SMHL,41,Saskatoon Contacts,70
2007-08,16,28,48,43,22,WHL,66,Brandon Wheat Kings,71
2007-08,16,1,6,2,4,WJ18-A,7,Canada,3
2008-09,17,32,82,56,20,WHL,70,Brandon Wheat Kings,88
2009-10,18,34,55,65,41,WHL,59,Brandon Wheat Kings,99
2009-10,18,2,4,6,8,WJC-A,6,Canada,8
2010-11,19,8,0,10,10,WJC-A,7,Canada,18
2010-11,19,3,4,4,3,AHL,7,Manchester Monarchs,7
2010-11,19,22,25,35,19,WHL,29,2 Teams,57
2010-11,19,1,2,3,1,WHL,2,Brandon Wheat Kings,4
2010-11,19,21,23,32,18,WHL,27,Saskatoon Blades,53
2011-12,20,6,4,6,3,AHL,7,Adirondack Phantoms,12
2012-13,21,13,15,20,-14,AHL,33,Adirondack Phantoms,33
2013-14,22,3,0,1,2,WC,8,Canada,4
2014-15,23,1,0,0,4,WC,2,Canada,1
