pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,HC Slavia Praha,1,-3,1,CzRep,15,2003-04,18,0
28,HC VCE Hradec Kralove,8,0,23,CzRep-2,23,2004-05,19,15
0,Rebel Havlickuv Brod,1,0,1,CzRep-3,1,2004-05,19,0
12,HC Slavia Praha,0,-5,0,CzRep,22,2005-06,20,0
54,HC Slavia Praha,6,2,12,CzRep,51,2006-07,21,6
72,HC Slavia Praha,11,20,30,CzRep,40,2007-08,22,19
56,HC Slavia Praha,31,24,59,CzRep,51,2008-09,23,28
56,HC Slavia Praha,43,20,73,CzRep,50,2009-10,24,30
56,Avangard Omsk Region,30,15,61,KHL,51,2010-11,25,31
18,Avangard Omsk Region,16,0,39,KHL,54,2011-12,26,23
14,HC Slavia Praha,8,0,13,CzRep,9,2012-13,27,5
2,HC Lev Praha,2,0,3,KHL,5,2012-13,27,1
