assists,year,games_played,points,goals,team,age,pim,plus_minus,league
25,1974-75,48,51,26,Kern-Hill Nationals,17,77,0,AJBHL
22,1975-76,72,34,12,Flin Flon Bombers,18,48,0,WCJHL
23,1976-77,59,63,40,Flin Flon Bombers,19,71,0,WCJHL
56,1977-78,71,116,60,Flin Flon Bombers,20,131,0,WCJHL
9,1978-79,26,16,7,Springfield Indians,21,21,0,AHL
0,1981-82,2,0,0,Binghamton Whalers,24,0,0,AHL
21,1984-85,53,44,23,Sherbrooke Canadiens,27,16,0,AHL
13,1985-86,36,49,36,Ilves Tampere,28,51,0,Finland
5,1986-87,31,12,7,Ilves Tampere,29,42,0,Finland
