game_winning_goals,shotsPercentage,plus_minus,shots,power_play_goals,age,average_ice_time,games_played,assists,year,points,shorthanded_goals,goals,even_strength_goals,team,win,pim,total_ice_time,league
0,0,-1,0,0,21,,10,0,1978-79,4,0,4,0,NEW,,23,,WHA
0,0.0,0,1,0,25,,5,0,1982-83,0,0,0,0,MNS,,2,,NHL
0,0,-2,0,0,26,,1,0,1983-84,0,0,0,0,WIN,,2,,NHL
