age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
21,SC,0,0,0,0,NHL,1,0,1945-46,0,0,0,,0,0,,MTL,0
24,,0,0,1,0,NHL,7,0,1948-49,0,0,5,,0,0,,MTL,6
25,,0,0,1,0,NHL,3,0,1949-50,0,0,0,,0,2,,MTL,1
