assists,team,goals,year,games_played,points,pim,age,plus_minus,league
1,Winnipeg Rangers,2,1943-44,2,3,2,17,0,MJHL
10,Winnipeg Rangers,20,1944-45,10,30,2,18,0,MJHL
11,Brandon Elks,15,1945-46,10,26,4,19,0,MJHL
14,Brandon Elks,25,1946-47,16,39,8,20,0,MJHL
14,Minneapolis Millers,8,1947-48,37,22,4,21,0,USHL
39,San Francisco Shamrocks,34,1948-49,70,73,22,22,0,PCHL
37,Minneapolis Millers,43,1949-50,69,80,22,23,0,USHL
41,Cleveland Barons,42,1950-51,71,83,8,24,0,AHL
21,Buffalo Bisons,26,1957-58,70,47,18,31,0,AHL
23,Buffalo Bisons,23,1958-59,45,46,21,32,0,AHL
29,Buffalo Bisons,25,1959-60,72,54,13,33,0,AHL
26,Calgary Stampeders,40,1960-61,70,66,17,34,0,WHL
44,Los Angeles Blades,21,1961-62,66,65,6,35,0,WHL
