pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Sweden,1,0,4,EJC-A,3,1970-71,16,3
6,HC Tunabro,3,0,8,Sweden,14,1971-72,17,5
0,Sweden,2,0,6,EJC-A,5,1971-72,17,4
0,HC Tunabro,2,0,12,Sweden,14,1972-73,18,10
0,Sweden,5,0,8,EJC-A,5,1972-73,18,3
2,HC Tunabro,5,0,12,Sweden-2,14,1973-74,19,7
0,Sweden,4,0,9,WJC-A,5,1973-74,19,5
14,Leksands IF,16,0,27,Sweden,28,1974-75,20,11
16,Leksands IF,14,0,35,Sweden,36,1975-76,21,21
0,Sweden,7,0,15,WEC-A,10,1975-76,21,8
2,Sweden,2,0,4,Can-Cup,5,1976-77,22,2
0,Sweden,6,0,13,WEC-A,10,1976-77,22,7
2,Sweden,2,0,3,WEC-A,10,1977-78,23,1
12,Leksands IF,21,0,39,Sweden,35,1979-80,25,18
24,Dusseldorfer EG,55,0,86,W.German,40,1980-81,26,31
2,Sweden,1,0,3,WEC-A,8,1980-81,26,2
14,Dusseldorfer EG,38,0,68,W.German,37,1981-82,27,30
16,Leksands IF,27,0,47,Sweden,36,1982-83,28,20
2,Sweden,2,0,4,WEC-A,10,1982-83,28,2
20,Leksands IF,20,0,40,Sweden,36,1983-84,29,20
4,HV 71 Jonkoping,42,0,73,Sweden-2,32,1984-85,30,31
10,HV 71 Jonkoping,15,0,26,Sweden,35,1985-86,31,11
8,IK VIK Hockey Vasteras,26,0,49,Sweden-2,31,1986-87,32,23
4,IK VIK Hockey Vasteras,38,0,66,Sweden-2,45,1987-88,33,28
0,Vasteras IK,18,0,23,Sweden,18,1988-89,34,5
8,Vasteras IK,7,0,15,Sweden-Q,21,1988-89,34,8
