year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2003-04,15,0,8,0,0,Latvia,11,Prizma/Riga 86,0
2005-06,17,5,0,12,0,Russia-3,44,CSKA Moscow 2,17
2006-07,18,2,83,9,-13,OHL,58,Peterborough Petes,11
2007-08,19,7,87,27,9,OHL,55,Peterborough Petes,34
2007-08,19,0,10,1,3,AHL,5,Chicago Wolves,1
2008-09,20,1,59,14,7,AHL,57,Chicago Wolves,15
2009-10,21,6,46,19,47,AHL,66,Chicago Wolves,25
2009-10,21,0,2,0,0,WC-A,3,Latvia,0
2010-11,22,5,73,12,-1,AHL,69,Chicago Wolves,17
2010-11,22,0,6,0,-1,WC-A,3,Latvia,0
2011-12,23,6,62,14,18,AHL,63,St. John\'s IceCaps,20
2012-13,24,9,55,6,0,KHL,50,Sibir Novosibirsk,15
