year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2008-09,17,0,2,1,-3,KHL,5,Chekhov Vityaz,1
2009-10,18,1,16,7,1,KHL,20,Chekhov Vityaz,8
2010-11,19,5,8,16,-6,KHL,40,Chekhov Vityaz,21
2011-12,20,1,4,4,5,KHL,12,Kazan Ak-Bars,5
2011-12,20,12,49,14,1,KHL,38,Chekhov Vityaz,26
2012-13,21,0,2,0,1,KHL,3,St. Petersburg SKA,0
2012-13,21,11,22,7,-9,KHL,40,Chekhov Vityaz,18
2013-14,22,20,30,20,21,KHL,51,St. Petersburg SKA,40
2014-15,23,26,37,36,18,KHL,54,St. Petersburg SKA,62
2015-16,24,6,4,9,9,Internationa,10,Russia (all),15
2015-16,24,6,4,9,9,WC,10,Russia,15
2016-17,25,1,4,1,1,WCup,4,Russia,2
