league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,0,2,18,177,87,18,,DET,"[{'link': '/awards/voting-1984.html#calder', 'name': 'Calder-2'}]",22.0,26,48,-17,39,0,1983-84,,13,33,0,30
NHL,0,3,19,231,89,24,,DET,[],13.0,21,59,-17,30,0,1984-85,,9,58,0,35
NHL,51,3,20,132,42,15,,DET,[],10.6,11,28,-24,14,0,1985-86,,3,16,0,13
NHL,80,2,21,217,90,22,,DET,"[{'link': '/awards/voting-1987.html#hart', 'name': 'Hart-7'}]",14.3,21,59,-1,31,1,1986-87,,9,43,1,36
NHL,64,6,22,242,102,24,,DET,"[{'link': '/awards/voting-1988.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-1988.html#byng', 'name': 'Byng-7'}, {'link': '/awards/voting-1988.html#hart', 'name': 'Hart-4'}, {'link': '/awards/voting-1988.html#selke', 'name': 'Selke-18'}]",20.7,34,52,30,50,6,1987-88,,10,44,1,27
NHL,0,7,23,0,155,29,,DET,"[{'link': '/awards/voting-1989.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-1989.html#byng', 'name': 'Byng-8'}, {'link': '/awards/voting-1989.html#hart', 'name': 'Hart-3'}, {'link': '/awards/pearson.html#1989', 'name': None}, {'link': '/awards/voting-1989.html#selke', 'name': 'Selke-11'}]",16.8,0,90,17,65,3,1988-89,,17,61,5,56
NHL,79,8,24,332,127,21,,DET,"[{'link': '/awards/voting-1990.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-1990.html#byng', 'name': 'Byng-14'}, {'link': '/awards/voting-1990.html#hart', 'name': 'Hart-7'}]",18.7,39,65,-6,62,0,1989-90,,16,79,4,40
NHL,80,4,25,326,108,21,,DET,"[{'link': '/awards/voting-1991.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-1991.html#byng', 'name': 'Byng-7'}]",15.6,33,57,-2,51,6,1990-91,,12,34,1,35
NHL,79,9,26,295,103,18,,DET,"[{'link': '/awards/voting-1992.html#AS', 'name': 'AS-6'}, {'link': '/awards/voting-1992.html#byng', 'name': 'Byng-10'}, {'link': '/awards/voting-1992.html#hart', 'name': 'Hart-7'}]",15.3,28,58,26,45,0,1991-92,,9,64,2,38
NHL,84,6,27,307,137,28,,DET,"[{'link': '/awards/voting-1993.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-1993.html#byng', 'name': 'Byng-6'}, {'link': '/awards/voting-1993.html#hart', 'name': 'Hart-8'}]",18.9,38,79,33,58,0,1992-93,,13,44,2,49
NHL,58,3,28,217,82,17,,DET,[],11.1,14,58,11,24,3,1993-94,,7,36,3,38
NHL,47,1,29,134,38,15,,DET,[],9.0,8,26,6,12,0,1994-95,,4,40,0,11
NHL,80,8,30,220,95,22,,DET,"[{'link': '/awards/voting-1996.html#byng', 'name': 'Byng-18'}, {'link': '/awards/voting-1996.html#hart', 'name': 'Hart-18'}, {'link': '/awards/voting-1996.html#selke', 'name': 'Selke-3'}]",16.4,18,59,29,36,2,1995-96,,16,64,5,32
NHL,81,3,31,232,85,18,,DET,"[{'link': '/awards/voting-1997.html#selke', 'name': 'Selke-16'}]",9.5,14,63,22,22,0,1996-97,,8,78,2,43
NHL,75,0,32,188,69,21,,DET,"[{'link': '/awards/voting-1998.html#AS', 'name': 'AS-10'}, {'link': '/awards/voting-1998.html#hart', 'name': 'Hart-19'}, {'link': '/awards/voting-1998.html#selke', 'name': 'Selke-9'}, {'link': '/awards/smythe.html#1998', 'name': None}]",12.8,16,45,3,24,2,1997-98,,6,46,1,23
NHL,80,4,33,231,74,11,1727,DET,"[{'link': '/awards/voting-1999.html#AS', 'name': 'AS-6'}, {'link': '/awards/voting-1999.html#hart', 'name': 'Hart-12'}, {'link': '/awards/voting-1999.html#selke', 'name': 'Selke-4'}]",12.6,14,45,8,29,2,1998-99,21:35,13,42,1,33
NHL,78,6,34,234,79,14,1647,DET,"[{'link': '/awards/nhl_all_star.html#2000', 'name': None}, {'link': '/awards/voting-2000.html#byng', 'name': 'Byng-10'}, {'link': '/awards/voting-2000.html#hart', 'name': 'Hart-8'}, {'link': '/awards/selke.html#2000', 'name': None}]",15.0,18,44,28,35,2,1999-00,21:07,15,34,2,28
NHL,54,7,35,155,52,15,1201,DET,"[{'link': '/awards/voting-2001.html#byng', 'name': 'Byng-10'}, {'link': '/awards/voting-2001.html#hart', 'name': 'Hart-21'}, {'link': '/awards/voting-2001.html#selke', 'name': 'Selke-5'}]",11.6,13,34,4,18,0,2000-01,22:14,5,18,1,18
NHL,52,5,36,104,48,17,1070,DET,[],12.5,7,35,11,13,1,2001-02,20:35,5,18,1,17
NHL,16,1,37,13,8,2,249,DET,"[{'link': '/awards/masterton.html#2003', 'name': None}]",15.4,1,6,6,2,0,2002-03,15:35,1,8,0,4
NHL,75,3,38,141,51,11,1315,DET,"[{'link': '/awards/voting-2004.html#byng', 'name': 'Byng-25'}, {'link': '/awards/voting-2004.html#selke', 'name': 'Selke-45'}]",12.8,11,33,10,18,0,2003-04,17:32,7,46,1,21
NHL,61,3,40,86,34,7,779,DET,"[{'link': '/awards/voting-2006.html#byng', 'name': 'Byng-7'}]",16.3,10,20,8,14,0,2005-06,12:47,4,18,0,13
