year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1985-86,24,2,9,6,0,AHL,13,Adirondack Red Wings,8
1986-87,25,3,10,4,0,AHL,11,Adirondack Red Wings,7
1987-88,26,11,8,4,0,AHL,8,Adirondack Red Wings,15
1989-90,28,2,11,3,0,AHL,6,Adirondack Red Wings,5
1990-91,29,1,2,0,0,Germany,3,Mannheimer ERC,1
1991-92,30,1,6,2,0,Germany,7,Mannheimer ERC,3
1992-93,31,4,6,1,0,Germany,8,Mannheimer ERC,5
1993-94,32,2,8,1,0,Germany,4,Mannheimer ERC,3
1994-95,33,3,12,8,0,Germany,10,Adler Mannheim,11
1995-96,34,0,6,1,0,Germany,4,Star Bulls Rosenheim,1
