pim,team,assists,plus_minus,points,league,games_played,year,age,goals
19,Peterborough Petes,1,0,2,OMJHL,21,1977-78,17,1
0,Peterborough Petes,1,0,1,M-Cup,5,1977-78,17,0
18,Peterborough Petes,5,0,5,OMJHL,19,1978-79,18,0
0,Peterborough Petes,0,0,0,M-Cup,5,1978-79,18,0
14,Peterborough Petes,3,0,3,OMJHL,14,1979-80,19,0
4,Rochester Americans,1,0,1,AHL,5,1981-82,21,0
22,Rochester Americans,4,0,5,AHL,16,1983-84,23,1
10,Rochester Americans,12,0,15,AHL,18,1986-87,26,3
10,Hershey Bears,8,0,9,AHL,12,1987-88,27,1
6,Hershey Bears,6,0,8,AHL,12,1988-89,28,2
6,Hershey Bears,3,0,3,AHL,7,1990-91,30,0
10,Hershey Bears,1,0,2,AHL,6,1991-92,31,1
