pim,team,assists,plus_minus,points,league,games_played,year,age,goals
84,Abbotsford Hawks,24,0,33,Minor-BC,72,2001-02,15,9
54,Portland Winter Hawks,15,-15,16,WHL,68,2002-03,16,1
86,Portland Winter Hawks,25,-9,28,WHL,71,2003-04,17,3
2,Canada,1,3,1,WJ18-A,7,2003-04,17,0
84,Portland Winter Hawks,22,13,30,WHL,71,2004-05,18,8
88,Portland Winter Hawks,36,-8,47,WHL,70,2005-06,19,11
57,Rochester Americans,5,-4,7,AHL,61,2006-07,20,2
104,Rochester Americans,10,-15,10,AHL,58,2007-08,21,0
8,Portland Pirates,2,2,3,AHL,13,2008-09,22,1
14,Manitoba Moose,6,-4,7,AHL,19,2009-10,23,1
