year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1996-97,16,25,0,36,0,AMHL,36,Calgary Royals,51
1996-97,16,0,0,0,0,WHL,2,Red Deer Rebels,0
1997-98,17,9,41,4,0,WHL,65,Red Deer Rebels,13
1998-99,18,24,81,22,0,WHL,72,Red Deer Rebels,46
1999-00,19,39,135,57,26,WHL,72,Red Deer Rebels,96
2000-01,20,43,111,77,45,WHL,70,Red Deer Rebels,120
2001-02,21,13,60,20,11,AHL,80,Bridgeport Sound Tigers,33
2002-03,22,13,47,26,9,AHL,63,Bridgeport Sound Tigers,39
2003-04,23,10,59,13,0,AHL,36,Bridgeport Sound Tigers,23
2004-05,24,11,51,24,-9,AHL,61,Bridgeport Sound Tigers,35
2005-06,25,1,8,3,0,Finland,18,Jokerit Helsinki,4
2005-06,25,14,34,7,0,Sweden,31,Sodertalje SK,21
2005-06,25,1,8,5,0,Sweden-Q,10,Sodertalje SK,6
2006-07,26,2,2,3,0,Germany,10,Sinupret Ice Tigers Nurnberg,5
2007-08,27,18,77,22,-7,AHL,78,Binghamton Senators,40
2008-09,28,20,66,38,0,Austria,52,EC VSV Villach,58
2009-10,29,13,48,26,0,Germany,50,Straubing Tigers,39
2010-11,30,16,71,19,0,Germany,52,Straubing Tigers,35
2011-12,31,0,8,6,0,German-2,14,SERC Wild Wings Schwenningen,6
2011-12,31,6,4,10,0,Swiss-2,16,2 Teams,16
2011-12,31,1,0,2,0,Swiss-2,2,HC Sierre-Anniviers,3
2011-12,31,5,4,8,0,Swiss-2,14,EHC Basel Sharks,13
