year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2004-05,18,2,32,16,1,CCHA,41,Michigan State Spartans,18
2005-06,19,11,47,16,6,CCHA,41,Michigan State Spartans,27
2006-07,20,16,30,16,0,CCHA,42,Michigan State Spartans,32
2007-08,21,13,32,14,5,CCHA,42,Michigan State Spartans,27
2007-08,21,0,0,0,2,AHL,2,Grand Rapids Griffins,0
2008-09,22,5,23,11,1,AHL,59,Lake Erie Monsters,16
2008-09,22,3,2,3,3,ECHL,3,Johnstown Chiefs,6
2009-10,23,13,37,14,10,AHL,67,Milwaukee Admirals,27
2009-10,23,4,0,1,0,ECHL,5,Cincinnati Cyclones,5
2010-11,24,24,34,26,7,AHL,67,Milwaukee Admirals,50
2011-12,25,32,30,28,-5,AHL,73,Milwaukee Admirals,60
2012-13,26,18,35,18,-3,AHL,55,Milwaukee Admirals,36
2013-14,27,25,29,32,9,AHL,60,Texas Stars,57
2014-15,28,14,26,26,-2,AHL,64,Hartford Wolf Pack,40
