year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1942-43,19,18,8,9,0,ASHL,24,Red Deer Wheelers,27
1943-44,20,5,8,6,0,ASHL,16,Red Deer Wheelers,11
1944-45,21,25,12,14,0,AHL,53,Buffalo Bisons,39
1945-46,22,21,6,15,0,AHL,48,New Haven Ramblers,36
1945-46,22,8,0,4,0,USHL,14,Fort Worth Rangers,12
1946-47,23,6,14,15,0,AHL,45,Buffalo Bisons,21
1947-48,24,3,2,4,0,AHL,33,Buffalo Bisons,7
1947-48,24,11,2,16,0,USHL,26,Houston Huskies,27
1948-49,25,31,18,34,0,AHL,66,Buffalo Bisons,65
1949-50,26,21,9,23,0,AHL,68,Buffalo Bisons,44
1950-51,27,20,6,24,0,AHL,63,Buffalo Bisons,44
1951-52,28,7,8,15,0,AHL,51,Buffalo Bisons,22
1952-53,29,16,4,33,0,WHL,69,Seattle Bombers,49
1953-54,30,20,4,15,0,WHL,67,Calgary Stampeders,35
1954-55,31,17,10,19,0,WHL,70,Calgary Stampeders,36
