year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1944-45,17,4,0,1,0,MJHL,4,Winnipeg Rangers,5
1945-46,18,4,8,3,0,MJHL,7,Brandon Elks,7
1946-47,19,0,2,1,0,OHA-Jr.,2,Stratford Kroehlers,1
1948-49,21,5,8,7,0,AHL,9,Hershey Bears,12
1950-51,23,3,4,2,0,AHL,4,Hershey Bears,5
1951-52,24,0,10,0,0,AHL,1,Hershey Bears,0
1952-53,25,0,4,1,0,AHL,3,Hershey Bears,1
1953-54,26,4,8,8,0,AHL,11,Hershey Bears,12
1956-57,29,0,29,1,0,AHL,7,Hershey Bears,1
1957-58,30,2,5,1,0,AHL,10,Hershey Bears,3
1958-59,31,2,16,4,0,AHL,13,Hershey Bears,6
