pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Bridgeport Sound Tigers,1,2,2,AHL,7,2005-06,24,1
4,San Antonio Rampage,0,-4,0,AHL,7,2007-08,26,0
33,DEG Metro Stars Dusseldorf,7,-4,10,Germany,15,2008-09,27,3
6,DEG Metro Stars Dusseldorf,0,0,0,Germany,3,2009-10,28,0
8,Assat Pori,3,0,3,Finland,6,2010-11,29,0
2,Assat Pori,2,0,2,Finland,3,2011-12,30,0
20,Eisbaren Berlin,2,0,3,Germany,13,2012-13,31,1
