goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
0.2,0,NHL,1,PHI,60,21,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1969-70,0,3.00,0,[],0
1.6,0,NHL,35,VAN,1791,22,25,0,0,128,0,0,2,0,3,0,0,0,0,0,1970-71,0,4.29,18,[],0
5.2,0,NHL,53,VAN,2870,23,30,0,0,173,0,0,3,1,16,0,0,0,0,0,1971-72,0,3.62,15,[],0
4.2,0,NHL,43,VAN,2423,24,21,0,1,159,0,0,5,1,13,1,0,0,0,0,1972-73,0,3.94,6,[],0
4.4,0,NHL,24,TOR,1412,25,11,0,0,68,0,0,3,1,9,0,0,0,0,0,1973-74,0,2.89,6,[],0
3.4,0,NHL,28,TOT,1573,26,13,0,0,99,0,0,4,0,9,0,0,0,0,0,1974-75,0,3.78,6,[],0
3.2,0,NHL,25,TOR,1393,26,11,0,0,86,0,0,4,0,8,0,0,0,0,0,1974-75,0,3.70,6,[],0
0.3,0,NHL,3,NYR,180,26,2,0,0,13,0,0,0,0,1,0,0,0,0,0,1974-75,0,4.33,0,[],0
1.7,0,NHL,20,NYR,1080,27,9,0,0,76,0,0,3,0,5,0,0,0,0,0,1975-76,0,4.22,11,[],0
8.5,0,NHL,45,PIT,2627,28,19,0,1,129,0,0,8,5,18,1,0,0,0,0,1976-77,0,2.95,21,"[{'link': '/awards/voting-1977.html#AS', 'name': 'AS-4'}]",0
0.5,0,NHL,21,PIT,1180,29,11,0,1,95,0,0,3,0,5,1,0,0,0,0,1977-78,0,4.83,0,[],0
1.5,0,NHL,17,VAN,835,30,10,0,1,58,0,0,2,0,2,1,0,0,0,0,1978-79,0,4.17,0,[],0
