pim,team,assists,plus_minus,points,league,games_played,year,age,goals
95,Kelowna Packers,24,0,34,BCJHL,45,1986-87,17,10
42,U. of Minnesota-Duluth,5,0,9,WCHA,37,1987-88,18,4
74,U. of Minnesota-Duluth,8,0,12,WCHA,35,1988-89,19,4
0,Canada,0,0,0,Nat-Tm,2,1988-89,19,0
74,U. of Minnesota-Duluth,29,0,34,WCHA,35,1989-90,20,5
34,Canada,11,0,15,Nat-Tm,53,1990-91,21,4
125,U. of Minnesota-Duluth,27,0,34,WCHA,36,1991-92,22,7
78,Cleveland Lumberjacks,22,0,25,IHL,55,1992-93,23,3
7,Muskegon Fury,3,0,3,ColHL,2,1992-93,23,0
109,Cleveland Lumberjacks,26,0,39,IHL,69,1993-94,24,13
12,Canada,0,0,0,WC-A,7,1994-95,25,0
64,2 Teams,34,0,39,IHL,45,1994-95,25,5
50,Detroit Vipers,26,0,31,IHL,37,1994-95,25,5
14,Cleveland Lumberjacks,8,0,8,IHL,8,1994-95,25,0
136,2 Teams,34,0,40,IHL,63,1995-96,26,6
128,Detroit Vipers,30,0,36,IHL,58,1995-96,26,6
8,Minnesota Moose,4,0,4,IHL,5,1995-96,26,0
170,EHC Eisbaren Berlin,17,0,22,Germany,45,1996-97,27,5
65,EHC Eisbaren Berlin,7,0,10,Germany,34,1997-98,28,3
12,EHC Eisbaren Berlin,5,0,7,Germany,19,1998-99,29,2
18,EHC Eisbaren Berlin,1,0,1,EuroHL,5,1998-99,29,0
0,HC Geneve-Servette,13,0,16,Swiss-2,10,1998-99,29,3
2,Houston Aeros,1,3,1,IHL,3,1998-99,29,0
50,Chicago Wolves,23,2,25,IHL,54,1999-00,30,2
63,Kentucky Thoroughblades,14,7,19,AHL,58,2000-01,31,5
78,Berlin Capitals,18,0,22,Germany,39,2001-02,32,4
16,HC Lugano,4,0,4,Swiss,8,2001-02,32,0
70,Hamburg Freezers,19,0,22,Germany,44,2002-03,33,3
