pim,team,assists,plus_minus,points,league,games_played,year,age,goals
15,Oshawa Generals,10,0,19,OHA-Jr.,12,1941-42,16,9
4,Oshawa Generals,6,0,17,M-Cup,11,1941-42,16,11
8,Oshawa Generals,5,0,13,OHA-Jr.,10,1942-43,17,8
2,Oshawa Generals,6,0,13,M-Cup,8,1942-43,17,7
6,Oshawa Generals,7,0,11,OHA-Jr.,10,1943-44,18,4
14,Oshawa Generals,8,0,19,M-Cup,10,1943-44,18,11
4,Toronto Navy,6,0,15,TNDHL,7,1944-45,19,9
0,Toronto Uptown Tires,1,0,2,TMHL,2,1944-45,19,1
4,Montreal Royals,6,0,9,QSHL,11,1945-46,20,3
4,Montreal Royals,4,0,7,QSHL,11,1946-47,21,3
14,Montreal Royals,2,0,8,Al-Cup,14,1946-47,21,6
2,Montreal Royals,3,0,4,QHL,8,1958-59,33,1
