pim,team,assists,plus_minus,points,league,games_played,year,age,goals
28,Abitibi Regents,30,0,54,QAAA,42,1992-93,15,24
56,Gatineau Intrepide,47,0,103,QAAA,44,1993-94,16,56
4,Canada,3,0,5,U-18,5,1993-94,16,2
54,Drummondville Voltigeurs,72,-11,123,QMJHL,72,1994-95,17,51
84,Drummondville Voltigeurs,96,1,163,QMJHL,67,1995-96,18,67
86,Drummondville Voltigeurs,78,23,130,QMJHL,59,1996-97,19,52
4,Canada,4,0,6,WJC-A,7,1996-97,19,2
42,Springfield Falcons,56,23,92,AHL,68,1997-98,20,36
0,Las Vegas Thunder,1,2,2,IHL,1,1998-99,21,1
20,Springfield Falcons,6,-2,8,AHL,13,1998-99,21,2
56,Springfield Falcons,42,14,71,AHL,58,1999-00,22,29
30,Springfield Falcons,25,0,46,AHL,30,2000-01,23,21
6,Canada,5,8,9,WC-A,9,2002-03,25,4
6,Canada,6,2,8,WC-A,9,2003-04,26,2
26,SC Bern,29,0,45,Swiss,36,2004-05,27,16
24,Eisbaren Berlin,24,9,34,Germany,21,2012-13,35,10
