giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,76,1,23,0,0,101,21,0,5,1376,NYR,0,0,[],5.9,5,15,-13,6,0,0,1999-00,0,18:06,1,46,0,10
0,NHL,75,0,24,0,0,104,26,0,3,1595,NYR,0,0,[],4.8,1,21,-3,5,0,0,2000-01,0,21:16,4,40,1,17
0,NHL,82,1,25,0,0,150,41,0,14,1889,PHI,0,0,"[{'link': '/awards/voting-2002.html#AS', 'name': 'AS-11'}]",7.3,6,30,12,11,0,0,2001-02,0,23:02,5,42,0,16
0,NHL,82,2,26,0,0,159,39,0,13,1975,PHI,0,0,[],6.3,5,29,11,10,0,0,2002-03,0,24:05,5,38,1,15
0,NHL,80,3,27,0,0,189,42,0,19,1956,PHI,0,0,"[{'link': '/awards/voting-2004.html#AS', 'name': 'AS-16'}]",6.9,9,29,16,13,0,0,2003-04,0,24:27,4,26,0,10
0,NHL,47,0,29,0,0,97,25,0,10,1095,PHI,0,0,[],6.2,3,19,5,6,0,0,2005-06,0,23:17,3,34,0,9
0,NHL,76,0,30,0,0,98,22,0,10,1790,MIN,0,0,[],3.1,0,19,-4,3,0,0,2006-07,0,23:33,3,64,0,9
47,NHL,80,0,31,0,193,87,27,42,8,1876,MIN,28,0,[],4.6,2,23,-4,4,0,0,2007-08,121,23:27,2,42,0,15
42,NHL,81,0,32,0,210,93,24,36,5,1987,MIN,35,0,[],2.2,1,22,-3,2,0,0,2008-09,142,24:32,1,44,2,15
33,NHL,60,0,33,0,210,94,17,43,1,1367,TOT,22,0,[],7.4,4,10,10,7,0,0,2009-10,70,22:47,3,30,0,9
27,NHL,52,0,33,0,184,84,14,31,1,1236,MIN,21,0,[],7.1,3,8,3,6,0,0,2009-10,64,23:46,3,26,0,7
6,NHL,8,0,33,0,26,10,3,12,0,131,CHI,1,0,[],10.0,1,2,7,1,0,0,2009-10,6,16:24,0,4,0,2
