assists,year,games_played,points,goals,team,age,pim,plus_minus,league
3,1933-34,12,11,8,Kitchener Empires,17,12,0,OHA-B
11,1934-35,17,28,17,Kitchener Greenshirts,18,10,0,OHA-Jr.
10,1935-36,46,21,11,Boston Cubs,19,15,0,Can-Am
7,1936-37,34,11,4,Providence Reds,20,10,0,IAHL
5,1942-43,6,11,6,Ottawa RCAF Flyers,26,0,0,OHA-Sr.
2,1954-55,15,4,2,Providence Reds,38,0,0,AHL
