pim,team,assists,plus_minus,points,league,games_played,year,age,goals
63,Sault Ste. Marie Greyhounds,18,0,29,OHL,67,1981-82,16,11
41,2 Teams,37,0,47,OHL,66,1982-83,17,10
2,Sault Ste. Marie Greyhounds,2,0,2,OHL,5,1982-83,17,0
39,Windsor Spitfires,35,0,45,OHL,61,1982-83,17,10
55,Brantford Alexanders,41,0,48,OHL,63,1983-84,18,7
107,Colorado Rangers,34,0,45,IHL,65,1987-88,22,11
6,HC Bolzano,7,0,13,Italy,11,1988-89,23,6
4,2 Teams,10,0,11,AHL,21,1988-89,23,1
4,Adirondack Red Wings,4,0,5,AHL,9,1988-89,23,1
0,Halifax Citadels,6,0,6,AHL,12,1988-89,23,0
64,Cape Breton Oilers,26,0,34,AHL,52,1989-90,24,8
7,Cape Breton Oilers,5,0,7,AHL,14,1990-91,25,2
32,Kalamazoo Wings,21,0,26,IHL,48,1990-91,25,5
70,St. John\'s Maple Leafs,16,0,21,AHL,45,1991-92,26,5
120,Milwaukee Admirals,28,0,38,IHL,70,1992-93,27,10
22,Brantford Smoke,38,0,48,ColHL,51,1993-94,28,10
16,Binghamton Rangers,5,0,6,AHL,13,1993-94,28,1
77,Fort Worth Fire,50,0,62,CHL,48,1994-95,29,12
8,Durham Wasps,2,0,2,BH-Cup,4,1995-96,30,0
106,2 Teams,17,0,25,Britain,28,1995-96,30,8
30,Durham Wasps,12,0,17,Britain,17,1995-96,30,5
76,Humberside Hawks,5,0,8,Britain,11,1995-96,30,3
76,EC Villacher SV,30,0,35,Alpenliga,42,1996-97,31,5
36,EC VSV Villach,4,0,5,Austria,6,1996-97,31,1
22,2 Teams,13,-15,18,WCHL,33,1997-98,32,5
18,2 Teams,0,-2,0,IHL,10,1997-98,32,0
14,Reno Renegades,11,-16,15,WCHL,24,1997-98,32,4
8,Phoenix Mustangs,2,1,3,WCHL,9,1997-98,32,1
2,Houston Aeros,0,1,0,IHL,2,1997-98,32,0
16,Chicago Wolves,0,-3,0,IHL,8,1997-98,32,0
