assists,team,goals,year,games_played,points,pim,age,plus_minus,league
32,Weyburn Red Wings,44,1996-97,52,76,0,19,0,SJHL
46,Weyburn Red Wings,59,1997-98,62,105,81,20,0,SJHL
20,St. Cloud State Huskies,22,1999-00,37,42,24,22,0,WCHA
21,St. Cloud State Huskies,27,2000-01,40,48,20,23,0,WCHA
38,St. Cloud State Huskies,37,2001-02,42,75,42,24,0,WCHA
31,Chicago Wolves,15,2002-03,55,46,43,25,6,AHL
23,Syracuse Crunch,23,2003-04,69,46,86,26,-5,AHL
28,Syracuse Crunch,31,2004-05,69,59,105,27,2,AHL
41,Syracuse Crunch,34,2005-06,49,75,48,28,18,AHL
29,2 Teams,28,2006-07,59,57,71,29,8,AHL
13,Syracuse Crunch,19,2006-07,34,32,51,29,-3,AHL
16,Portland Pirates,9,2006-07,25,25,20,29,11,AHL
19,Grand Rapids Griffins,23,2007-08,48,42,76,30,-6,AHL
18,Dynamo Riga,20,2008-09,55,38,115,31,0,KHL
14,CSKA Moscow,8,2009-10,48,22,56,32,0,KHL
8,Dynamo Riga,16,2010-11,45,24,52,33,0,KHL
3,Rapperswil-Jona Lakers,2,2011-12,15,5,10,34,0,Swiss
3,Linkopings HC,5,2011-12,23,8,20,34,0,Sweden
