even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,0,ANA,0,0,29,0,,NHL,0,0,4,2006-07,1,0,SC,0,0,0
0,1,DET,0,4,30,0,3,NHL,0,0,21,2007-08,4,0,SC,0,1,0
