giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,19,0,21,0,0,25,7,0,1,302,CHI,0,0,[],8.0,2,5,0,2,0,0,2005-06,0,15:52,0,36,0,4
0,NHL,50,0,22,0,0,55,10,0,1,950,CHI,0,0,[],3.6,2,8,3,2,0,0,2006-07,0,19:00,0,39,0,7
22,NHL,68,0,23,0,165,82,26,113,4,1156,CHI,11,0,[],8.5,5,19,12,7,0,1,2007-08,67,17:00,1,103,0,15
25,NHL,48,0,24,0,189,89,24,90,10,953,TOT,14,0,[],3.4,2,21,9,3,0,0,2008-09,60,19:51,1,30,0,11
14,NHL,31,0,24,0,140,70,13,51,5,597,CHI,8,0,[],2.9,1,11,6,2,0,0,2008-09,31,19:15,1,14,0,6
11,NHL,17,0,24,0,49,19,11,39,5,356,ANA,6,0,[],5.3,1,10,3,1,0,0,2008-09,29,20:57,0,16,0,5
49,NHL,69,0,25,0,288,146,30,129,7,1680,ANA,27,0,[],2.1,1,27,-5,3,0,0,2009-10,102,24:21,2,56,3,17
66,NHL,75,2,26,0,346,158,51,105,22,1721,TOT,34,0,[],6.3,3,41,-14,10,0,0,2010-11,119,22:56,7,38,0,19
23,NHL,32,0,26,0,160,71,21,49,10,744,NYI,17,0,[],4.2,0,18,-18,3,0,0,2010-11,35,23:15,3,18,0,8
43,NHL,43,2,26,0,186,87,30,56,12,977,MTL,17,0,[],8.0,3,23,4,7,0,0,2010-11,84,22:43,4,20,0,11
22,NHL,48,2,27,1,215,99,27,50,10,1190,CBJ,15,0.0,[],6.1,4,21,-13,6,0,0,2011-12,74,24:48,2,37,0,11
15,NHL,30,0,28,0,137,62,14,53,1,685,CBJ,11,0,[],8.1,1,9,-1,5,0,0,2012-13,48,22:50,4,15,1,7
37,NHL,75,1,29,0,346,166,51,100,25,1697,CBJ,18,0,[],4.2,4,44,0,7,0,0,2013-14,73,22:37,3,61,0,19
33,NHL,69,2,30,0,310,147,34,115,8,1462,TOT,12,0,[],5.4,1,26,-13,8,0,0,2014-15,81,21:11,7,44,0,18
22,NHL,56,2,30,0,266,127,29,99,7,1199,CBJ,11,0,[],6.3,1,21,-10,8,0,0,2014-15,69,21:25,7,34,0,14
11,NHL,13,0,30,0,44,20,5,16,1,263,ANA,1,0,[],0.0,0,5,-3,0,0,0,2014-15,12,20:13,0,10,0,4
0,NHL,1,0,31,0,0,0,0,1,0,1,CAR,0,0,[],0,0,0,0,0,0,0,2015-16,0,0:47,0,0,0,0
