year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1999-00,15,5,67,11,0,NAHL,50,Detroit Compuware Ambassadors,16
2000-01,16,6,72,23,0,OHL,53,Plymouth Whalers,29
2001-02,17,11,100,25,0,OHL,62,Plymouth Whalers,36
2001-02,17,1,6,2,5,WJ18-A,3,United States,3
2002-03,18,18,60,34,35,OHL,52,Plymouth Whalers,52
2002-03,18,0,6,4,-1,WJC-A,7,United States,4
2003-04,19,17,63,53,31,OHL,50,Plymouth Whalers,70
2003-04,19,1,4,3,5,WJC-A,6,United States,4
2004-05,20,7,110,18,4,AHL,66,Norfolk Admirals,25
2005-06,21,7,67,28,4,AHL,61,Norfolk Admirals,35
2006-07,22,0,8,6,5,AHL,10,Norfolk Admirals,6
2007-08,23,1,6,2,2,WC-A,6,United States,3
2008-09,24,3,0,1,4,AHL,2,Rockford IceHogs,4
