age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
21,,12.5,3,4,3,NHL,15,0,1997-98,0,24,3,,0,18,,BUF,7
22,,13.2,4,4,2,NHL,21,0,1998-99,0,38,5,16:31,1,14,347,BUF,9
23,,0.0,0,0,1,NHL,5,0,1999-00,0,8,0,14:19,0,8,72,BUF,0
24,,0.0,0,4,2,NHL,13,0,2000-01,0,22,0,18:08,0,8,236,BUF,4
26,,8.7,2,4,4,NHL,18,0,2002-03,0,23,2,13:57,0,18,251,OTT,6
27,,10.0,1,1,0,NHL,7,0,2003-04,0,10,1,12:03,0,4,84,OTT,2
29,,0.0,0,2,-2,NHL,8,0,2005-06,0,7,0,6:04,0,12,49,OTT,2
