year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1984-85,16,24,0,100,0,Minor-BC,71,B.C. Wrigley Midgets,124
1985-86,17,5,57,29,0,BCJHL,48,Richmond Sockeyes,34
1986-87,18,0,2,1,0,H-East,15,University of Maine,1
1987-88,19,6,22,18,0,H-East,44,University of Maine,24
1988-89,20,5,42,24,0,H-East,45,University of Maine,29
1989-90,21,4,14,26,0,H-East,45,University of Maine,30
1990-91,22,7,60,14,0,IHL,77,Kansas City Blades,21
1991-92,23,5,44,23,0,IHL,70,Kansas City Blades,28
1992-93,24,10,93,22,0,IHL,75,Kansas City Blades,32
1993-94,25,10,20,12,0,Alpenliga,28,Varese Hockey,22
1993-94,25,2,11,4,0,Italy,7,Varese Hockey,6
1993-94,25,7,39,17,0,IHL,38,Kansas City Blades,24
1994-95,26,8,29,30,0,IHL,61,Kansas City Blades,38
1995-96,27,6,83,47,0,IHL,79,Kansas City Blades,53
1996-97,28,7,71,25,0,IHL,69,Kansas City Blades,32
1997-98,29,12,66,46,17,IHL,81,Kansas City Blades,58
1998-99,30,7,40,17,0,Germany,52,Hannover Scorpions,24
1999-00,31,4,12,10,0,BH-Cup,11,London Knights,14
1999-00,31,6,16,24,0,Britain,36,London Knights,30
2000-01,32,6,52,17,0,Germany,56,Krefeld Pinguine,23
