pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Hamilton Tigers,1,0,2,OHA-Sr.,7,1918-19,19,1
0,Hamilton Tigers,2,0,20,OHA-Sr.,6,1919-20,20,18
0,Hamilton Tigers,2,0,16,OHA-Sr.,10,1920-21,21,14
0,Hamilton Tigers,1,0,23,OHA-Sr.,10,1921-22,22,22
0,Hamilton Tigers,7,0,27,OHA-Sr.,12,1922-23,23,20
0,Hamilton Tigers,7,0,40,OHA-Sr.,10,1923-24,24,33
0,Detroit Olympics,0,0,0,IHL,2,1932-33,33,0
16,Detroit Olympics,6,0,17,IHL,37,1933-34,34,11
4,2 Teams,9,0,15,IHL,26,1934-35,35,6
0,Detroit Olympics,4,0,6,IHL,12,1934-35,35,2
4,Windsor Bulldogs,5,0,9,IHL,14,1934-35,35,4
