pim,team,assists,plus_minus,points,league,games_played,year,age,goals
10,Detroit/Windsor,0,0,0,IHL,8,1947-48,16,0
8,Kenora Thistles,3,0,5,NOJHA,5,1948-49,17,2
20,Windsor Spitfires,5,0,6,OHA-Jr.,11,1949-50,18,1
2,Stratford Kroehlers,0,0,1,OHA-Jr.,3,1950-51,19,1
33,Cleveland Barons,2,0,4,AHL,10,1952-53,21,2
24,Pittsburgh Hornets,8,0,8,AHL,5,1954-55,23,0
4,Pittsburgh Hornets,1,0,3,AHL,4,1955-56,24,2
16,Cleveland Barons,3,0,7,AHL,7,1958-59,27,4
16,San Francisco Seals,0,0,0,WHL,2,1961-62,30,0
10,Philadelphia Ramblers,3,0,3,EHL,3,1962-63,31,0
53,Dayton Gems,8,0,17,IHL,10,1965-66,34,9
8,Dayton Gems,1,0,4,IHL,4,1966-67,35,3
