pim,team,assists,plus_minus,points,league,games_played,year,age,goals
137,Estevan Bruins,37,0,67,SJHL,49,1977-78,17,30
0,New Westminster Bruins,0,0,0,WCJHL,1,1977-78,17,0
61,Portland Winter Hawks,17,0,25,WHL,66,1978-79,18,8
76,Portland Winter Hawks,43,0,78,WHL,44,1979-80,19,35
21,Fort Worth Texans,9,0,15,CHL,26,1980-81,20,6
26,2 Teams,29,0,42,CHL,51,1981-82,21,13
26,Fort Worth Texans,25,0,37,CHL,47,1981-82,21,12
0,Wichita Wind,4,0,5,CHL,4,1981-82,21,1
0,Muskegon Mohawks,3,0,4,IHL,5,1983-84,23,1
4,Nelson Maple Leafs,9,0,16,WIHL,10,1984-85,24,7
47,Nelson Maple Leafs,27,0,49,WIHL,27,1985-86,25,22
