league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,1,0,21,0,0,0,,DET,[],0,0,0,-3,0,0,1984-85,,0,0,0,0
NHL,14,0,22,8,1,0,,DET,[],0.0,0,1,-10,0,0,1985-86,,0,16,0,1
NHL,44,0,23,28,5,0,,DET,[],3.6,1,4,-6,1,0,1986-87,,0,59,0,4
NHL,62,2,24,48,17,0,,DET,"[{'link': '/awards/voting-1988.html#AS', 'name': 'AS-16'}]",6.3,3,14,24,3,0,1987-88,,0,96,2,12
NHL,75,0,25,64,21,1,,DET,"[{'link': '/awards/voting-1989.html#AS', 'name': 'AS-16'}]",1.6,0,20,22,1,0,1988-89,,1,106,1,18
NHL,77,0,26,62,25,4,,DET,"[{'link': '/awards/voting-1990.html#AS', 'name': 'AS-20'}]",8.1,5,20,13,5,0,1989-90,,0,95,1,15
NHL,77,0,27,68,23,0,,DET,[],5.9,4,19,-2,4,0,1990-91,,0,55,2,17
NHL,67,0,28,48,18,0,,TOT,[],6.3,3,15,1,3,0,1991-92,,0,61,1,14
NHL,3,0,28,1,0,0,,DET,[],0.0,0,0,-3,0,0,1991-92,,0,15,0,0
NHL,64,0,28,47,18,0,,STL,[],6.4,3,15,4,3,0,1991-92,,0,46,1,14
NHL,71,0,29,43,15,0,,STL,[],0.0,0,15,-2,0,0,1992-93,,0,78,2,13
NHL,74,0,30,53,10,3,,STL,[],3.8,2,8,-15,2,0,1993-94,,0,85,0,5
NHL,23,1,31,18,5,0,,STL,[],5.6,1,4,7,1,0,1994-95,,0,24,0,4
NHL,67,1,32,68,14,0,,BOS,[],5.9,4,10,-7,4,0,1995-96,,0,53,1,9
